Person,Shot,Scene,Full
9492,8,7,losing_ground-7-shot_8
9493,8,7,losing_ground-7-shot_8
9494,8,7,losing_ground-7-shot_8
9495,8,7,losing_ground-7-shot_8
9496,8,7,losing_ground-7-shot_8
9497,8,7,losing_ground-7-shot_8
9498,8,7,losing_ground-7-shot_8
9499,8,7,losing_ground-7-shot_8
9500,8,7,losing_ground-7-shot_8
9501,8,7,losing_ground-7-shot_8
9502,8,7,losing_ground-7-shot_8
9503,8,7,losing_ground-7-shot_8
9504,8,7,losing_ground-7-shot_8
9505,8,7,losing_ground-7-shot_8
9506,8,7,losing_ground-7-shot_8
9507,8,7,losing_ground-7-shot_8
9508,8,7,losing_ground-7-shot_8
9509,8,7,losing_ground-7-shot_8
9510,8,7,losing_ground-7-shot_8
9511,8,7,losing_ground-7-shot_8
9512,8,7,losing_ground-7-shot_8
9513,8,7,losing_ground-7-shot_8
9514,8,7,losing_ground-7-shot_8
9515,8,7,losing_ground-7-shot_8
9516,8,7,losing_ground-7-shot_8
9517,8,7,losing_ground-7-shot_8
9518,8,7,losing_ground-7-shot_8
9519,8,7,losing_ground-7-shot_8
9520,8,7,losing_ground-7-shot_8
9521,8,7,losing_ground-7-shot_8
9522,8,7,losing_ground-7-shot_8
9523,8,7,losing_ground-7-shot_8
9524,8,7,losing_ground-7-shot_8
9525,8,7,losing_ground-7-shot_8
9526,8,7,losing_ground-7-shot_8
9527,8,7,losing_ground-7-shot_8
9528,8,7,losing_ground-7-shot_8
9529,8,7,losing_ground-7-shot_8
9530,8,7,losing_ground-7-shot_8
9531,8,7,losing_ground-7-shot_8
9532,8,7,losing_ground-7-shot_8
9533,8,7,losing_ground-7-shot_8
9534,8,7,losing_ground-7-shot_8
9535,8,7,losing_ground-7-shot_8
9536,8,7,losing_ground-7-shot_8
9537,8,7,losing_ground-7-shot_8
9538,8,7,losing_ground-7-shot_8
9539,8,7,losing_ground-7-shot_8
9540,8,7,losing_ground-7-shot_8
9541,8,7,losing_ground-7-shot_8
9542,8,7,losing_ground-7-shot_8
9543,8,7,losing_ground-7-shot_8
9544,8,7,losing_ground-7-shot_8
9545,8,7,losing_ground-7-shot_8
9546,8,7,losing_ground-7-shot_8
9547,8,7,losing_ground-7-shot_8
9548,8,7,losing_ground-7-shot_8
9549,8,7,losing_ground-7-shot_8
9550,8,7,losing_ground-7-shot_8
9551,8,7,losing_ground-7-shot_8
9552,8,7,losing_ground-7-shot_8
9553,8,7,losing_ground-7-shot_8
9554,8,7,losing_ground-7-shot_8
9555,8,7,losing_ground-7-shot_8
9556,8,7,losing_ground-7-shot_8
9557,8,7,losing_ground-7-shot_8
9558,8,7,losing_ground-7-shot_8
9559,8,7,losing_ground-7-shot_8
9560,8,7,losing_ground-7-shot_8
9561,8,7,losing_ground-7-shot_8
9562,8,7,losing_ground-7-shot_8
9563,8,7,losing_ground-7-shot_8
9564,8,7,losing_ground-7-shot_8
9565,8,7,losing_ground-7-shot_8
9566,8,7,losing_ground-7-shot_8
9567,8,7,losing_ground-7-shot_8
9568,8,7,losing_ground-7-shot_8
9569,8,7,losing_ground-7-shot_8
9570,8,7,losing_ground-7-shot_8
9571,8,7,losing_ground-7-shot_8
9572,8,7,losing_ground-7-shot_8
9573,8,7,losing_ground-7-shot_8
9574,8,7,losing_ground-7-shot_8
9575,8,7,losing_ground-7-shot_8
9576,8,7,losing_ground-7-shot_8
9577,8,7,losing_ground-7-shot_8
9578,8,7,losing_ground-7-shot_8
9579,8,7,losing_ground-7-shot_8
9580,8,7,losing_ground-7-shot_8
9581,8,7,losing_ground-7-shot_8
9582,8,7,losing_ground-7-shot_8
9583,8,7,losing_ground-7-shot_8
9584,8,7,losing_ground-7-shot_8
9585,8,7,losing_ground-7-shot_8
9586,8,7,losing_ground-7-shot_8
9587,8,7,losing_ground-7-shot_8
9588,8,7,losing_ground-7-shot_8
9589,8,7,losing_ground-7-shot_8
9590,8,7,losing_ground-7-shot_8
9591,8,7,losing_ground-7-shot_8
9592,8,7,losing_ground-7-shot_8
9593,8,7,losing_ground-7-shot_8
9594,8,7,losing_ground-7-shot_8
9595,8,7,losing_ground-7-shot_8
9596,8,7,losing_ground-7-shot_8
9597,8,7,losing_ground-7-shot_8
9598,8,7,losing_ground-7-shot_8
9599,8,7,losing_ground-7-shot_8
9600,8,7,losing_ground-7-shot_8
9601,8,7,losing_ground-7-shot_8
9602,8,7,losing_ground-7-shot_8
9603,8,7,losing_ground-7-shot_8
9604,8,7,losing_ground-7-shot_8
9605,8,7,losing_ground-7-shot_8
9606,8,7,losing_ground-7-shot_8
9607,8,7,losing_ground-7-shot_8
9608,8,7,losing_ground-7-shot_8
9609,8,7,losing_ground-7-shot_8
9610,8,7,losing_ground-7-shot_8
9611,8,7,losing_ground-7-shot_8
9612,8,7,losing_ground-7-shot_8
9613,8,7,losing_ground-7-shot_8
9614,8,7,losing_ground-7-shot_8
9615,9,7,losing_ground-7-shot_9
9616,9,7,losing_ground-7-shot_9
9617,9,7,losing_ground-7-shot_9
9618,9,7,losing_ground-7-shot_9
9619,9,7,losing_ground-7-shot_9
9620,9,7,losing_ground-7-shot_9
9621,9,7,losing_ground-7-shot_9
9622,9,7,losing_ground-7-shot_9
9623,9,7,losing_ground-7-shot_9
9624,9,7,losing_ground-7-shot_9
9625,9,7,losing_ground-7-shot_9
9626,9,7,losing_ground-7-shot_9
9627,9,7,losing_ground-7-shot_9
9628,9,7,losing_ground-7-shot_9
9629,9,7,losing_ground-7-shot_9
9630,9,7,losing_ground-7-shot_9
9631,9,7,losing_ground-7-shot_9
9632,9,7,losing_ground-7-shot_9
9633,10,7,losing_ground-7-shot_10
9634,10,7,losing_ground-7-shot_10
9635,10,7,losing_ground-7-shot_10
9636,10,7,losing_ground-7-shot_10
9637,10,7,losing_ground-7-shot_10
9638,10,7,losing_ground-7-shot_10
9639,10,7,losing_ground-7-shot_10
9640,10,7,losing_ground-7-shot_10
9641,10,7,losing_ground-7-shot_10
9642,10,7,losing_ground-7-shot_10
9643,10,7,losing_ground-7-shot_10
9644,10,7,losing_ground-7-shot_10
9645,10,7,losing_ground-7-shot_10
9646,10,7,losing_ground-7-shot_10
9647,10,7,losing_ground-7-shot_10
9648,10,7,losing_ground-7-shot_10
9649,10,7,losing_ground-7-shot_10
9650,10,7,losing_ground-7-shot_10
9651,10,7,losing_ground-7-shot_10
9652,10,7,losing_ground-7-shot_10
9653,10,7,losing_ground-7-shot_10
9654,10,7,losing_ground-7-shot_10
9655,10,7,losing_ground-7-shot_10
9656,10,7,losing_ground-7-shot_10
9657,10,7,losing_ground-7-shot_10
9658,10,7,losing_ground-7-shot_10
9659,10,7,losing_ground-7-shot_10
9660,10,7,losing_ground-7-shot_10
9661,10,7,losing_ground-7-shot_10
9662,11,7,losing_ground-7-shot_11
9663,11,7,losing_ground-7-shot_11
9664,11,7,losing_ground-7-shot_11
9665,11,7,losing_ground-7-shot_11
9666,11,7,losing_ground-7-shot_11
9667,11,7,losing_ground-7-shot_11
9668,11,7,losing_ground-7-shot_11
9669,11,7,losing_ground-7-shot_11
9670,11,7,losing_ground-7-shot_11
9671,11,7,losing_ground-7-shot_11
9672,11,7,losing_ground-7-shot_11
9673,11,7,losing_ground-7-shot_11
9674,11,7,losing_ground-7-shot_11
9675,11,7,losing_ground-7-shot_11
9676,11,7,losing_ground-7-shot_11
9677,11,7,losing_ground-7-shot_11
9678,11,7,losing_ground-7-shot_11
9679,11,7,losing_ground-7-shot_11
9680,11,7,losing_ground-7-shot_11
9681,11,7,losing_ground-7-shot_11
9682,11,7,losing_ground-7-shot_11
9683,11,7,losing_ground-7-shot_11
9684,11,7,losing_ground-7-shot_11
9685,11,7,losing_ground-7-shot_11
9686,11,7,losing_ground-7-shot_11
9687,11,7,losing_ground-7-shot_11
9688,11,7,losing_ground-7-shot_11
9689,11,7,losing_ground-7-shot_11
9690,11,7,losing_ground-7-shot_11
9691,11,7,losing_ground-7-shot_11
9692,11,7,losing_ground-7-shot_11
9693,11,7,losing_ground-7-shot_11
9694,11,7,losing_ground-7-shot_11
9695,11,7,losing_ground-7-shot_11
9696,11,7,losing_ground-7-shot_11
9697,11,7,losing_ground-7-shot_11
9698,11,7,losing_ground-7-shot_11
9699,11,7,losing_ground-7-shot_11
9700,11,7,losing_ground-7-shot_11
9701,11,7,losing_ground-7-shot_11
9702,11,7,losing_ground-7-shot_11
9703,11,7,losing_ground-7-shot_11
9704,11,7,losing_ground-7-shot_11
9705,11,7,losing_ground-7-shot_11
9706,11,7,losing_ground-7-shot_11
9707,11,7,losing_ground-7-shot_11
9708,11,7,losing_ground-7-shot_11
9709,11,7,losing_ground-7-shot_11
9710,11,7,losing_ground-7-shot_11
9711,11,7,losing_ground-7-shot_11
9712,11,7,losing_ground-7-shot_11
9713,11,7,losing_ground-7-shot_11
9714,11,7,losing_ground-7-shot_11
9715,11,7,losing_ground-7-shot_11
9716,11,7,losing_ground-7-shot_11
9717,11,7,losing_ground-7-shot_11
9718,11,7,losing_ground-7-shot_11
9719,11,7,losing_ground-7-shot_11
9720,11,7,losing_ground-7-shot_11
9721,11,7,losing_ground-7-shot_11
9722,11,7,losing_ground-7-shot_11
9723,11,7,losing_ground-7-shot_11
9724,11,7,losing_ground-7-shot_11
9725,11,7,losing_ground-7-shot_11
9726,11,7,losing_ground-7-shot_11
9727,11,7,losing_ground-7-shot_11
9728,11,7,losing_ground-7-shot_11
9729,11,7,losing_ground-7-shot_11
9730,11,7,losing_ground-7-shot_11
9731,11,7,losing_ground-7-shot_11
9732,11,7,losing_ground-7-shot_11
9733,11,7,losing_ground-7-shot_11
9734,11,7,losing_ground-7-shot_11
9735,11,7,losing_ground-7-shot_11
9736,11,7,losing_ground-7-shot_11
9737,11,7,losing_ground-7-shot_11
9738,11,7,losing_ground-7-shot_11
9739,11,7,losing_ground-7-shot_11
9740,11,7,losing_ground-7-shot_11
9741,11,7,losing_ground-7-shot_11
9742,11,7,losing_ground-7-shot_11
9743,11,7,losing_ground-7-shot_11
9744,11,7,losing_ground-7-shot_11
9745,11,7,losing_ground-7-shot_11
9746,11,7,losing_ground-7-shot_11
9747,11,7,losing_ground-7-shot_11
9748,11,7,losing_ground-7-shot_11
9749,11,7,losing_ground-7-shot_11
9750,11,7,losing_ground-7-shot_11
9751,11,7,losing_ground-7-shot_11
9752,11,7,losing_ground-7-shot_11
9753,11,7,losing_ground-7-shot_11
9754,11,7,losing_ground-7-shot_11
9755,11,7,losing_ground-7-shot_11
9756,11,7,losing_ground-7-shot_11
9757,11,7,losing_ground-7-shot_11
9758,11,7,losing_ground-7-shot_11
9759,11,7,losing_ground-7-shot_11
9760,11,7,losing_ground-7-shot_11
9761,11,7,losing_ground-7-shot_11
9762,11,7,losing_ground-7-shot_11
9763,11,7,losing_ground-7-shot_11
9764,11,7,losing_ground-7-shot_11
9765,11,7,losing_ground-7-shot_11
9766,11,7,losing_ground-7-shot_11
9767,11,7,losing_ground-7-shot_11
9768,11,7,losing_ground-7-shot_11
9769,11,7,losing_ground-7-shot_11
9770,11,7,losing_ground-7-shot_11
9771,11,7,losing_ground-7-shot_11
9772,11,7,losing_ground-7-shot_11
9773,11,7,losing_ground-7-shot_11
9774,11,7,losing_ground-7-shot_11
9775,11,7,losing_ground-7-shot_11
9776,11,7,losing_ground-7-shot_11
9777,11,7,losing_ground-7-shot_11
9778,11,7,losing_ground-7-shot_11
9779,11,7,losing_ground-7-shot_11
9780,11,7,losing_ground-7-shot_11
9781,11,7,losing_ground-7-shot_11
9782,11,7,losing_ground-7-shot_11
9783,11,7,losing_ground-7-shot_11
9784,11,7,losing_ground-7-shot_11
9785,11,7,losing_ground-7-shot_11
9786,11,7,losing_ground-7-shot_11
9787,11,7,losing_ground-7-shot_11
9788,11,7,losing_ground-7-shot_11
9789,11,7,losing_ground-7-shot_11
9790,11,7,losing_ground-7-shot_11
9791,11,7,losing_ground-7-shot_11
9792,11,7,losing_ground-7-shot_11
9793,11,7,losing_ground-7-shot_11
9794,11,7,losing_ground-7-shot_11
9795,11,7,losing_ground-7-shot_11
9796,11,7,losing_ground-7-shot_11
9797,11,7,losing_ground-7-shot_11
9798,11,7,losing_ground-7-shot_11
9799,11,7,losing_ground-7-shot_11
9800,11,7,losing_ground-7-shot_11
9801,11,7,losing_ground-7-shot_11
9802,11,7,losing_ground-7-shot_11
9803,11,7,losing_ground-7-shot_11
9804,11,7,losing_ground-7-shot_11
9805,11,7,losing_ground-7-shot_11
9806,11,7,losing_ground-7-shot_11
9807,11,7,losing_ground-7-shot_11
9808,11,7,losing_ground-7-shot_11
9809,11,7,losing_ground-7-shot_11
9810,11,7,losing_ground-7-shot_11
9811,11,7,losing_ground-7-shot_11
9812,11,7,losing_ground-7-shot_11
9813,11,7,losing_ground-7-shot_11
9814,11,7,losing_ground-7-shot_11
9815,11,7,losing_ground-7-shot_11
9816,11,7,losing_ground-7-shot_11
9817,11,7,losing_ground-7-shot_11
9818,11,7,losing_ground-7-shot_11
9819,11,7,losing_ground-7-shot_11
9820,11,7,losing_ground-7-shot_11
9821,11,7,losing_ground-7-shot_11
9822,11,7,losing_ground-7-shot_11
9823,11,7,losing_ground-7-shot_11
9824,11,7,losing_ground-7-shot_11
9825,11,7,losing_ground-7-shot_11
9826,11,7,losing_ground-7-shot_11
9827,11,7,losing_ground-7-shot_11
9828,11,7,losing_ground-7-shot_11
9829,11,7,losing_ground-7-shot_11
9830,11,7,losing_ground-7-shot_11
9831,11,7,losing_ground-7-shot_11
9832,11,7,losing_ground-7-shot_11
9833,11,7,losing_ground-7-shot_11
9834,11,7,losing_ground-7-shot_11
9835,11,7,losing_ground-7-shot_11
9836,11,7,losing_ground-7-shot_11
9837,11,7,losing_ground-7-shot_11
9838,11,7,losing_ground-7-shot_11
9839,11,7,losing_ground-7-shot_11
9840,11,7,losing_ground-7-shot_11
9841,11,7,losing_ground-7-shot_11
9842,11,7,losing_ground-7-shot_11
9843,11,7,losing_ground-7-shot_11
9844,11,7,losing_ground-7-shot_11
9845,11,7,losing_ground-7-shot_11
9846,11,7,losing_ground-7-shot_11
9847,11,7,losing_ground-7-shot_11
9848,11,7,losing_ground-7-shot_11
9849,11,7,losing_ground-7-shot_11
9850,11,7,losing_ground-7-shot_11
9851,11,7,losing_ground-7-shot_11
9852,11,7,losing_ground-7-shot_11
9853,11,7,losing_ground-7-shot_11
9854,11,7,losing_ground-7-shot_11
9855,11,7,losing_ground-7-shot_11
9856,11,7,losing_ground-7-shot_11
9857,11,7,losing_ground-7-shot_11
9858,11,7,losing_ground-7-shot_11
9859,11,7,losing_ground-7-shot_11
9860,11,7,losing_ground-7-shot_11
9861,11,7,losing_ground-7-shot_11
9862,11,7,losing_ground-7-shot_11
9863,11,7,losing_ground-7-shot_11
9864,11,7,losing_ground-7-shot_11
9865,11,7,losing_ground-7-shot_11
9866,11,7,losing_ground-7-shot_11
9867,11,7,losing_ground-7-shot_11
9868,11,7,losing_ground-7-shot_11
9869,11,7,losing_ground-7-shot_11
9870,11,7,losing_ground-7-shot_11
9871,11,7,losing_ground-7-shot_11
9872,11,7,losing_ground-7-shot_11
9873,11,7,losing_ground-7-shot_11
9874,12,7,losing_ground-7-shot_12
9875,12,7,losing_ground-7-shot_12
9876,12,7,losing_ground-7-shot_12
9877,12,7,losing_ground-7-shot_12
9878,12,7,losing_ground-7-shot_12
9879,12,7,losing_ground-7-shot_12
9880,12,7,losing_ground-7-shot_12
9881,12,7,losing_ground-7-shot_12
9882,12,7,losing_ground-7-shot_12
9883,12,7,losing_ground-7-shot_12
9884,12,7,losing_ground-7-shot_12
9885,12,7,losing_ground-7-shot_12
9886,12,7,losing_ground-7-shot_12
9887,12,7,losing_ground-7-shot_12
9888,12,7,losing_ground-7-shot_12
9889,12,7,losing_ground-7-shot_12
9890,12,7,losing_ground-7-shot_12
9891,12,7,losing_ground-7-shot_12
9892,13,7,losing_ground-7-shot_13
9893,13,7,losing_ground-7-shot_13
9894,13,7,losing_ground-7-shot_13
9895,13,7,losing_ground-7-shot_13
9896,13,7,losing_ground-7-shot_13
9897,13,7,losing_ground-7-shot_13
9898,13,7,losing_ground-7-shot_13
9899,14,7,losing_ground-7-shot_14
9900,14,7,losing_ground-7-shot_14
9901,14,7,losing_ground-7-shot_14
9902,14,7,losing_ground-7-shot_14
9903,14,7,losing_ground-7-shot_14
9904,14,7,losing_ground-7-shot_14
9905,14,7,losing_ground-7-shot_14
9906,14,7,losing_ground-7-shot_14
9907,14,7,losing_ground-7-shot_14
9908,14,7,losing_ground-7-shot_14
9909,14,7,losing_ground-7-shot_14
9910,14,7,losing_ground-7-shot_14
9911,14,7,losing_ground-7-shot_14
9912,14,7,losing_ground-7-shot_14
9913,14,7,losing_ground-7-shot_14
9914,14,7,losing_ground-7-shot_14
9915,14,7,losing_ground-7-shot_14
9916,14,7,losing_ground-7-shot_14
9917,14,7,losing_ground-7-shot_14
9918,14,7,losing_ground-7-shot_14
9919,14,7,losing_ground-7-shot_14
9920,14,7,losing_ground-7-shot_14
9921,14,7,losing_ground-7-shot_14
9922,14,7,losing_ground-7-shot_14
9923,14,7,losing_ground-7-shot_14
9924,14,7,losing_ground-7-shot_14
9925,14,7,losing_ground-7-shot_14
9926,14,7,losing_ground-7-shot_14
9927,14,7,losing_ground-7-shot_14
9928,14,7,losing_ground-7-shot_14
9929,14,7,losing_ground-7-shot_14
9930,14,7,losing_ground-7-shot_14
9931,14,7,losing_ground-7-shot_14
9932,14,7,losing_ground-7-shot_14
9933,14,7,losing_ground-7-shot_14
9934,14,7,losing_ground-7-shot_14
9935,14,7,losing_ground-7-shot_14
9936,14,7,losing_ground-7-shot_14
9937,14,7,losing_ground-7-shot_14
9938,14,7,losing_ground-7-shot_14
9939,14,7,losing_ground-7-shot_14
9940,14,7,losing_ground-7-shot_14
9941,14,7,losing_ground-7-shot_14
9942,14,7,losing_ground-7-shot_14
9943,14,7,losing_ground-7-shot_14
9944,14,7,losing_ground-7-shot_14
9945,14,7,losing_ground-7-shot_14
9946,14,7,losing_ground-7-shot_14
9947,14,7,losing_ground-7-shot_14
9948,14,7,losing_ground-7-shot_14
9949,14,7,losing_ground-7-shot_14
9950,14,7,losing_ground-7-shot_14
9951,15,7,losing_ground-7-shot_15
9952,15,7,losing_ground-7-shot_15
9953,15,7,losing_ground-7-shot_15
9954,15,7,losing_ground-7-shot_15
9955,15,7,losing_ground-7-shot_15
9956,16,7,losing_ground-7-shot_16
9957,16,7,losing_ground-7-shot_16
9958,16,7,losing_ground-7-shot_16
9959,16,7,losing_ground-7-shot_16
9960,16,7,losing_ground-7-shot_16
9961,16,7,losing_ground-7-shot_16
9962,16,7,losing_ground-7-shot_16
9963,16,7,losing_ground-7-shot_16
9964,16,7,losing_ground-7-shot_16
9965,16,7,losing_ground-7-shot_16
9966,16,7,losing_ground-7-shot_16
9967,16,7,losing_ground-7-shot_16
9968,16,7,losing_ground-7-shot_16
9969,16,7,losing_ground-7-shot_16
9970,16,7,losing_ground-7-shot_16
9971,16,7,losing_ground-7-shot_16
9972,16,7,losing_ground-7-shot_16
9973,16,7,losing_ground-7-shot_16
9974,16,7,losing_ground-7-shot_16
9975,16,7,losing_ground-7-shot_16
9976,16,7,losing_ground-7-shot_16
9977,16,7,losing_ground-7-shot_16
9978,16,7,losing_ground-7-shot_16
9979,16,7,losing_ground-7-shot_16
9980,16,7,losing_ground-7-shot_16
9981,16,7,losing_ground-7-shot_16
9982,16,7,losing_ground-7-shot_16
9983,16,7,losing_ground-7-shot_16
9984,16,7,losing_ground-7-shot_16
9985,16,7,losing_ground-7-shot_16
9986,16,7,losing_ground-7-shot_16
9987,16,7,losing_ground-7-shot_16
9988,16,7,losing_ground-7-shot_16
9989,16,7,losing_ground-7-shot_16
9990,16,7,losing_ground-7-shot_16
9991,16,7,losing_ground-7-shot_16
9992,16,7,losing_ground-7-shot_16
9993,16,7,losing_ground-7-shot_16
9994,16,7,losing_ground-7-shot_16
9995,16,7,losing_ground-7-shot_16
9996,16,7,losing_ground-7-shot_16
9997,16,7,losing_ground-7-shot_16
9998,16,7,losing_ground-7-shot_16
9999,16,7,losing_ground-7-shot_16
10000,16,7,losing_ground-7-shot_16
10001,16,7,losing_ground-7-shot_16
10002,16,7,losing_ground-7-shot_16
10003,16,7,losing_ground-7-shot_16
10004,16,7,losing_ground-7-shot_16
10005,16,7,losing_ground-7-shot_16
10006,16,7,losing_ground-7-shot_16
10007,16,7,losing_ground-7-shot_16
10008,16,7,losing_ground-7-shot_16
10009,17,7,losing_ground-7-shot_17
10010,17,7,losing_ground-7-shot_17
10011,17,7,losing_ground-7-shot_17
10012,17,7,losing_ground-7-shot_17
10013,17,7,losing_ground-7-shot_17
10014,18,7,losing_ground-7-shot_18
10015,18,7,losing_ground-7-shot_18
10016,18,7,losing_ground-7-shot_18
10017,18,7,losing_ground-7-shot_18
10018,18,7,losing_ground-7-shot_18
10019,18,7,losing_ground-7-shot_18
10020,18,7,losing_ground-7-shot_18
10021,18,7,losing_ground-7-shot_18
10022,18,7,losing_ground-7-shot_18
10023,18,7,losing_ground-7-shot_18
10024,18,7,losing_ground-7-shot_18
10025,18,7,losing_ground-7-shot_18
10026,18,7,losing_ground-7-shot_18
10027,18,7,losing_ground-7-shot_18
10028,18,7,losing_ground-7-shot_18
10029,18,7,losing_ground-7-shot_18
10030,18,7,losing_ground-7-shot_18
10031,18,7,losing_ground-7-shot_18
10032,18,7,losing_ground-7-shot_18
10033,18,7,losing_ground-7-shot_18
10034,18,7,losing_ground-7-shot_18
10035,18,7,losing_ground-7-shot_18
10036,18,7,losing_ground-7-shot_18
10037,18,7,losing_ground-7-shot_18
10038,18,7,losing_ground-7-shot_18
10039,18,7,losing_ground-7-shot_18
10040,18,7,losing_ground-7-shot_18
10041,18,7,losing_ground-7-shot_18
10042,18,7,losing_ground-7-shot_18
10043,18,7,losing_ground-7-shot_18
10044,18,7,losing_ground-7-shot_18
10045,18,7,losing_ground-7-shot_18
10046,18,7,losing_ground-7-shot_18
10047,18,7,losing_ground-7-shot_18
10048,18,7,losing_ground-7-shot_18
10049,18,7,losing_ground-7-shot_18
10050,18,7,losing_ground-7-shot_18
10051,18,7,losing_ground-7-shot_18
10052,18,7,losing_ground-7-shot_18
10053,18,7,losing_ground-7-shot_18
10054,18,7,losing_ground-7-shot_18
10055,18,7,losing_ground-7-shot_18
10056,18,7,losing_ground-7-shot_18
10057,18,7,losing_ground-7-shot_18
10058,18,7,losing_ground-7-shot_18
10059,18,7,losing_ground-7-shot_18
10060,18,7,losing_ground-7-shot_18
10061,18,7,losing_ground-7-shot_18
10062,18,7,losing_ground-7-shot_18
10063,18,7,losing_ground-7-shot_18
10064,18,7,losing_ground-7-shot_18
10065,18,7,losing_ground-7-shot_18
10066,18,7,losing_ground-7-shot_18
10067,18,7,losing_ground-7-shot_18
10068,19,7,losing_ground-7-shot_19
10069,19,7,losing_ground-7-shot_19
10070,19,7,losing_ground-7-shot_19
10071,19,7,losing_ground-7-shot_19
10072,19,7,losing_ground-7-shot_19
10073,19,7,losing_ground-7-shot_19
10074,19,7,losing_ground-7-shot_19
10075,19,7,losing_ground-7-shot_19
10076,19,7,losing_ground-7-shot_19
10077,19,7,losing_ground-7-shot_19
10078,19,7,losing_ground-7-shot_19
10079,19,7,losing_ground-7-shot_19
10080,20,7,losing_ground-7-shot_20
10081,20,7,losing_ground-7-shot_20
10082,20,7,losing_ground-7-shot_20
10083,20,7,losing_ground-7-shot_20
10084,20,7,losing_ground-7-shot_20
10085,20,7,losing_ground-7-shot_20
10086,20,7,losing_ground-7-shot_20
10087,20,7,losing_ground-7-shot_20
10088,20,7,losing_ground-7-shot_20
10089,20,7,losing_ground-7-shot_20
10090,20,7,losing_ground-7-shot_20
10091,21,7,losing_ground-7-shot_21
10092,21,7,losing_ground-7-shot_21
10093,21,7,losing_ground-7-shot_21
10094,21,7,losing_ground-7-shot_21
10095,21,7,losing_ground-7-shot_21
10096,21,7,losing_ground-7-shot_21
10097,21,7,losing_ground-7-shot_21
10098,21,7,losing_ground-7-shot_21
10099,21,7,losing_ground-7-shot_21
10100,21,7,losing_ground-7-shot_21
10101,21,7,losing_ground-7-shot_21
10102,21,7,losing_ground-7-shot_21
10103,21,7,losing_ground-7-shot_21
10104,21,7,losing_ground-7-shot_21
10105,21,7,losing_ground-7-shot_21
10106,21,7,losing_ground-7-shot_21
10107,21,7,losing_ground-7-shot_21
10108,21,7,losing_ground-7-shot_21
10109,21,7,losing_ground-7-shot_21
10110,21,7,losing_ground-7-shot_21
10111,21,7,losing_ground-7-shot_21
10112,21,7,losing_ground-7-shot_21
10113,21,7,losing_ground-7-shot_21
10114,21,7,losing_ground-7-shot_21
10115,21,7,losing_ground-7-shot_21
10116,21,7,losing_ground-7-shot_21
10117,21,7,losing_ground-7-shot_21
10118,21,7,losing_ground-7-shot_21
10119,21,7,losing_ground-7-shot_21
10120,21,7,losing_ground-7-shot_21
10121,21,7,losing_ground-7-shot_21
10122,21,7,losing_ground-7-shot_21
10123,21,7,losing_ground-7-shot_21
10124,21,7,losing_ground-7-shot_21
10125,21,7,losing_ground-7-shot_21
10126,21,7,losing_ground-7-shot_21
10127,21,7,losing_ground-7-shot_21
10128,21,7,losing_ground-7-shot_21
10129,21,7,losing_ground-7-shot_21
10130,21,7,losing_ground-7-shot_21
10131,0,8,losing_ground-8-shot_0
10132,0,8,losing_ground-8-shot_0
10133,0,8,losing_ground-8-shot_0
10134,0,8,losing_ground-8-shot_0
10135,0,8,losing_ground-8-shot_0
10136,0,8,losing_ground-8-shot_0
10137,0,8,losing_ground-8-shot_0
10138,0,8,losing_ground-8-shot_0
10139,0,8,losing_ground-8-shot_0
10140,0,8,losing_ground-8-shot_0
10141,0,8,losing_ground-8-shot_0
10142,0,8,losing_ground-8-shot_0
10143,0,8,losing_ground-8-shot_0
10144,0,8,losing_ground-8-shot_0
10145,0,8,losing_ground-8-shot_0
10146,0,8,losing_ground-8-shot_0
10147,0,8,losing_ground-8-shot_0
10148,0,8,losing_ground-8-shot_0
10149,0,8,losing_ground-8-shot_0
10150,0,8,losing_ground-8-shot_0
10151,0,8,losing_ground-8-shot_0
10152,0,8,losing_ground-8-shot_0
10153,0,8,losing_ground-8-shot_0
10154,0,8,losing_ground-8-shot_0
10155,0,8,losing_ground-8-shot_0
10156,0,8,losing_ground-8-shot_0
10157,0,8,losing_ground-8-shot_0
10158,0,8,losing_ground-8-shot_0
10159,0,8,losing_ground-8-shot_0
10160,0,8,losing_ground-8-shot_0
10161,0,8,losing_ground-8-shot_0
10162,0,8,losing_ground-8-shot_0
10163,0,8,losing_ground-8-shot_0
10164,0,8,losing_ground-8-shot_0
10165,0,8,losing_ground-8-shot_0
10166,0,8,losing_ground-8-shot_0
10167,0,8,losing_ground-8-shot_0
10168,0,8,losing_ground-8-shot_0
10169,0,8,losing_ground-8-shot_0
10170,0,8,losing_ground-8-shot_0
10171,0,8,losing_ground-8-shot_0
10172,0,8,losing_ground-8-shot_0
10173,0,8,losing_ground-8-shot_0
10174,0,8,losing_ground-8-shot_0
10175,0,8,losing_ground-8-shot_0
10176,0,8,losing_ground-8-shot_0
10177,0,8,losing_ground-8-shot_0
10178,0,8,losing_ground-8-shot_0
10179,0,8,losing_ground-8-shot_0
10180,0,8,losing_ground-8-shot_0
10181,0,8,losing_ground-8-shot_0
10182,0,8,losing_ground-8-shot_0
10183,0,8,losing_ground-8-shot_0
10184,0,8,losing_ground-8-shot_0
10185,0,8,losing_ground-8-shot_0
10186,0,8,losing_ground-8-shot_0
10187,0,8,losing_ground-8-shot_0
10188,0,8,losing_ground-8-shot_0
10189,0,8,losing_ground-8-shot_0
10190,0,8,losing_ground-8-shot_0
