Person,Shot,Scene,Full
14111,0,20,Liberty_Kid-20-shot_0
14112,0,20,Liberty_Kid-20-shot_0
14113,0,20,Liberty_Kid-20-shot_0
14114,0,20,Liberty_Kid-20-shot_0
14115,0,20,Liberty_Kid-20-shot_0
14116,0,20,Liberty_Kid-20-shot_0
14117,0,20,Liberty_Kid-20-shot_0
14118,0,20,Liberty_Kid-20-shot_0
14119,0,20,Liberty_Kid-20-shot_0
14120,0,20,Liberty_Kid-20-shot_0
14121,0,20,Liberty_Kid-20-shot_0
14122,0,20,Liberty_Kid-20-shot_0
14123,0,20,Liberty_Kid-20-shot_0
14124,0,20,Liberty_Kid-20-shot_0
14125,0,20,Liberty_Kid-20-shot_0
14126,0,20,Liberty_Kid-20-shot_0
14127,0,20,Liberty_Kid-20-shot_0
14128,0,20,Liberty_Kid-20-shot_0
14129,0,20,Liberty_Kid-20-shot_0
14130,0,20,Liberty_Kid-20-shot_0
14131,0,20,Liberty_Kid-20-shot_0
14132,0,20,Liberty_Kid-20-shot_0
14133,0,20,Liberty_Kid-20-shot_0
14134,0,20,Liberty_Kid-20-shot_0
14135,0,20,Liberty_Kid-20-shot_0
14136,0,20,Liberty_Kid-20-shot_0
14137,0,20,Liberty_Kid-20-shot_0
14138,0,20,Liberty_Kid-20-shot_0
14139,0,20,Liberty_Kid-20-shot_0
14140,0,20,Liberty_Kid-20-shot_0
14141,0,20,Liberty_Kid-20-shot_0
14142,0,20,Liberty_Kid-20-shot_0
14143,0,20,Liberty_Kid-20-shot_0
14144,0,20,Liberty_Kid-20-shot_0
14145,0,20,Liberty_Kid-20-shot_0
14146,0,20,Liberty_Kid-20-shot_0
14147,0,20,Liberty_Kid-20-shot_0
14148,0,20,Liberty_Kid-20-shot_0
14149,0,20,Liberty_Kid-20-shot_0
14150,0,20,Liberty_Kid-20-shot_0
14151,0,20,Liberty_Kid-20-shot_0
14152,0,20,Liberty_Kid-20-shot_0
14153,0,20,Liberty_Kid-20-shot_0
14154,0,20,Liberty_Kid-20-shot_0
14155,0,20,Liberty_Kid-20-shot_0
14156,0,20,Liberty_Kid-20-shot_0
14157,0,20,Liberty_Kid-20-shot_0
14158,0,20,Liberty_Kid-20-shot_0
14159,0,20,Liberty_Kid-20-shot_0
14160,0,20,Liberty_Kid-20-shot_0
14161,0,20,Liberty_Kid-20-shot_0
14162,0,20,Liberty_Kid-20-shot_0
14163,0,20,Liberty_Kid-20-shot_0
14164,0,20,Liberty_Kid-20-shot_0
14165,0,20,Liberty_Kid-20-shot_0
14166,0,20,Liberty_Kid-20-shot_0
14167,0,20,Liberty_Kid-20-shot_0
14168,0,20,Liberty_Kid-20-shot_0
14169,0,20,Liberty_Kid-20-shot_0
14170,0,20,Liberty_Kid-20-shot_0
14171,0,20,Liberty_Kid-20-shot_0
14172,0,20,Liberty_Kid-20-shot_0
14173,0,20,Liberty_Kid-20-shot_0
14174,0,20,Liberty_Kid-20-shot_0
14175,0,20,Liberty_Kid-20-shot_0
14176,0,20,Liberty_Kid-20-shot_0
14177,0,20,Liberty_Kid-20-shot_0
14178,0,20,Liberty_Kid-20-shot_0
14179,0,20,Liberty_Kid-20-shot_0
14180,0,20,Liberty_Kid-20-shot_0
14181,0,20,Liberty_Kid-20-shot_0
14182,0,20,Liberty_Kid-20-shot_0
14183,0,20,Liberty_Kid-20-shot_0
14184,0,20,Liberty_Kid-20-shot_0
14185,0,20,Liberty_Kid-20-shot_0
14186,0,20,Liberty_Kid-20-shot_0
14187,0,20,Liberty_Kid-20-shot_0
14188,0,20,Liberty_Kid-20-shot_0
14189,0,20,Liberty_Kid-20-shot_0
14190,0,20,Liberty_Kid-20-shot_0
14191,0,20,Liberty_Kid-20-shot_0
14192,0,20,Liberty_Kid-20-shot_0
14193,0,20,Liberty_Kid-20-shot_0
14194,0,20,Liberty_Kid-20-shot_0
14195,0,20,Liberty_Kid-20-shot_0
14196,0,20,Liberty_Kid-20-shot_0
14197,0,20,Liberty_Kid-20-shot_0
14198,0,20,Liberty_Kid-20-shot_0
14199,0,20,Liberty_Kid-20-shot_0
14200,0,20,Liberty_Kid-20-shot_0
14201,0,20,Liberty_Kid-20-shot_0
14202,0,20,Liberty_Kid-20-shot_0
14203,0,20,Liberty_Kid-20-shot_0
14204,0,20,Liberty_Kid-20-shot_0
14205,0,20,Liberty_Kid-20-shot_0
14206,0,20,Liberty_Kid-20-shot_0
14207,0,20,Liberty_Kid-20-shot_0
14208,0,20,Liberty_Kid-20-shot_0
14209,0,20,Liberty_Kid-20-shot_0
14210,0,20,Liberty_Kid-20-shot_0
14211,0,20,Liberty_Kid-20-shot_0
14212,0,20,Liberty_Kid-20-shot_0
14213,0,20,Liberty_Kid-20-shot_0
14214,0,20,Liberty_Kid-20-shot_0
14215,0,20,Liberty_Kid-20-shot_0
14216,0,20,Liberty_Kid-20-shot_0
14217,0,20,Liberty_Kid-20-shot_0
14218,0,20,Liberty_Kid-20-shot_0
14219,0,20,Liberty_Kid-20-shot_0
14220,0,20,Liberty_Kid-20-shot_0
14221,0,20,Liberty_Kid-20-shot_0
14222,0,20,Liberty_Kid-20-shot_0
14223,0,20,Liberty_Kid-20-shot_0
14224,0,20,Liberty_Kid-20-shot_0
14225,0,20,Liberty_Kid-20-shot_0
14226,0,20,Liberty_Kid-20-shot_0
14227,0,20,Liberty_Kid-20-shot_0
14228,0,20,Liberty_Kid-20-shot_0
14229,0,20,Liberty_Kid-20-shot_0
14230,0,20,Liberty_Kid-20-shot_0
14231,0,20,Liberty_Kid-20-shot_0
14232,0,20,Liberty_Kid-20-shot_0
14233,0,20,Liberty_Kid-20-shot_0
14234,0,20,Liberty_Kid-20-shot_0
14235,0,20,Liberty_Kid-20-shot_0
14236,0,20,Liberty_Kid-20-shot_0
14237,0,20,Liberty_Kid-20-shot_0
14238,0,20,Liberty_Kid-20-shot_0
14239,0,20,Liberty_Kid-20-shot_0
14240,0,20,Liberty_Kid-20-shot_0
14241,0,20,Liberty_Kid-20-shot_0
14242,0,20,Liberty_Kid-20-shot_0
14243,0,20,Liberty_Kid-20-shot_0
14244,0,20,Liberty_Kid-20-shot_0
14245,0,20,Liberty_Kid-20-shot_0
14246,0,20,Liberty_Kid-20-shot_0
14247,0,20,Liberty_Kid-20-shot_0
14248,0,20,Liberty_Kid-20-shot_0
14249,0,20,Liberty_Kid-20-shot_0
14250,0,20,Liberty_Kid-20-shot_0
14251,0,20,Liberty_Kid-20-shot_0
14252,0,20,Liberty_Kid-20-shot_0
14253,0,20,Liberty_Kid-20-shot_0
14254,0,20,Liberty_Kid-20-shot_0
14255,0,20,Liberty_Kid-20-shot_0
14256,0,20,Liberty_Kid-20-shot_0
14257,0,20,Liberty_Kid-20-shot_0
14258,0,20,Liberty_Kid-20-shot_0
14259,0,20,Liberty_Kid-20-shot_0
14260,0,20,Liberty_Kid-20-shot_0
14261,0,20,Liberty_Kid-20-shot_0
14262,0,20,Liberty_Kid-20-shot_0
14263,0,20,Liberty_Kid-20-shot_0
14264,0,20,Liberty_Kid-20-shot_0
14265,0,20,Liberty_Kid-20-shot_0
14266,0,20,Liberty_Kid-20-shot_0
14267,0,20,Liberty_Kid-20-shot_0
14268,0,20,Liberty_Kid-20-shot_0
14269,0,20,Liberty_Kid-20-shot_0
14270,0,20,Liberty_Kid-20-shot_0
14271,0,20,Liberty_Kid-20-shot_0
14272,0,20,Liberty_Kid-20-shot_0
14273,0,20,Liberty_Kid-20-shot_0
14274,0,20,Liberty_Kid-20-shot_0
14275,0,20,Liberty_Kid-20-shot_0
14276,0,20,Liberty_Kid-20-shot_0
14277,0,20,Liberty_Kid-20-shot_0
14278,0,20,Liberty_Kid-20-shot_0
14279,0,20,Liberty_Kid-20-shot_0
14280,0,20,Liberty_Kid-20-shot_0
14281,0,20,Liberty_Kid-20-shot_0
14282,0,20,Liberty_Kid-20-shot_0
14283,0,20,Liberty_Kid-20-shot_0
14284,0,20,Liberty_Kid-20-shot_0
14285,0,20,Liberty_Kid-20-shot_0
14286,0,20,Liberty_Kid-20-shot_0
14287,0,20,Liberty_Kid-20-shot_0
14288,0,20,Liberty_Kid-20-shot_0
14289,0,20,Liberty_Kid-20-shot_0
14290,0,20,Liberty_Kid-20-shot_0
14291,0,20,Liberty_Kid-20-shot_0
14292,0,20,Liberty_Kid-20-shot_0
14293,0,20,Liberty_Kid-20-shot_0
14294,0,20,Liberty_Kid-20-shot_0
14295,0,20,Liberty_Kid-20-shot_0
14296,0,20,Liberty_Kid-20-shot_0
14297,0,20,Liberty_Kid-20-shot_0
14298,0,20,Liberty_Kid-20-shot_0
14299,0,20,Liberty_Kid-20-shot_0
14300,0,20,Liberty_Kid-20-shot_0
14301,0,20,Liberty_Kid-20-shot_0
14302,0,20,Liberty_Kid-20-shot_0
14303,0,20,Liberty_Kid-20-shot_0
14304,0,20,Liberty_Kid-20-shot_0
14305,0,20,Liberty_Kid-20-shot_0
14306,0,20,Liberty_Kid-20-shot_0
14307,1,20,Liberty_Kid-20-shot_1
14308,1,20,Liberty_Kid-20-shot_1
14309,1,20,Liberty_Kid-20-shot_1
14310,1,20,Liberty_Kid-20-shot_1
14311,1,20,Liberty_Kid-20-shot_1
14312,1,20,Liberty_Kid-20-shot_1
14313,1,20,Liberty_Kid-20-shot_1
14314,1,20,Liberty_Kid-20-shot_1
14315,1,20,Liberty_Kid-20-shot_1
14316,1,20,Liberty_Kid-20-shot_1
14317,1,20,Liberty_Kid-20-shot_1
14318,1,20,Liberty_Kid-20-shot_1
14319,1,20,Liberty_Kid-20-shot_1
14320,1,20,Liberty_Kid-20-shot_1
14321,1,20,Liberty_Kid-20-shot_1
14322,1,20,Liberty_Kid-20-shot_1
14323,1,20,Liberty_Kid-20-shot_1
14324,1,20,Liberty_Kid-20-shot_1
14325,1,20,Liberty_Kid-20-shot_1
14326,1,20,Liberty_Kid-20-shot_1
14327,1,20,Liberty_Kid-20-shot_1
14328,1,20,Liberty_Kid-20-shot_1
14329,1,20,Liberty_Kid-20-shot_1
14330,1,20,Liberty_Kid-20-shot_1
14331,1,20,Liberty_Kid-20-shot_1
14332,1,20,Liberty_Kid-20-shot_1
14333,1,20,Liberty_Kid-20-shot_1
14334,1,20,Liberty_Kid-20-shot_1
14335,1,20,Liberty_Kid-20-shot_1
14336,1,20,Liberty_Kid-20-shot_1
14337,1,20,Liberty_Kid-20-shot_1
14338,1,20,Liberty_Kid-20-shot_1
14339,1,20,Liberty_Kid-20-shot_1
14340,1,20,Liberty_Kid-20-shot_1
14341,1,20,Liberty_Kid-20-shot_1
14342,1,20,Liberty_Kid-20-shot_1
14343,1,20,Liberty_Kid-20-shot_1
14344,1,20,Liberty_Kid-20-shot_1
14345,1,20,Liberty_Kid-20-shot_1
14346,1,20,Liberty_Kid-20-shot_1
14347,1,20,Liberty_Kid-20-shot_1
14348,1,20,Liberty_Kid-20-shot_1
14349,1,20,Liberty_Kid-20-shot_1
14350,1,20,Liberty_Kid-20-shot_1
14351,1,20,Liberty_Kid-20-shot_1
14352,1,20,Liberty_Kid-20-shot_1
14353,1,20,Liberty_Kid-20-shot_1
14354,1,20,Liberty_Kid-20-shot_1
14355,1,20,Liberty_Kid-20-shot_1
14356,1,20,Liberty_Kid-20-shot_1
14357,1,20,Liberty_Kid-20-shot_1
14358,1,20,Liberty_Kid-20-shot_1
14359,1,20,Liberty_Kid-20-shot_1
14360,1,20,Liberty_Kid-20-shot_1
14361,1,20,Liberty_Kid-20-shot_1
14362,1,20,Liberty_Kid-20-shot_1
14363,1,20,Liberty_Kid-20-shot_1
14364,1,20,Liberty_Kid-20-shot_1
14365,1,20,Liberty_Kid-20-shot_1
14366,1,20,Liberty_Kid-20-shot_1
14367,1,20,Liberty_Kid-20-shot_1
14368,1,20,Liberty_Kid-20-shot_1
14369,1,20,Liberty_Kid-20-shot_1
14370,1,20,Liberty_Kid-20-shot_1
14371,1,20,Liberty_Kid-20-shot_1
14372,1,20,Liberty_Kid-20-shot_1
14373,1,20,Liberty_Kid-20-shot_1
14374,1,20,Liberty_Kid-20-shot_1
14375,1,20,Liberty_Kid-20-shot_1
14376,1,20,Liberty_Kid-20-shot_1
14377,1,20,Liberty_Kid-20-shot_1
14378,1,20,Liberty_Kid-20-shot_1
14379,1,20,Liberty_Kid-20-shot_1
14380,1,20,Liberty_Kid-20-shot_1
14381,1,20,Liberty_Kid-20-shot_1
14382,1,20,Liberty_Kid-20-shot_1
14383,1,20,Liberty_Kid-20-shot_1
14384,1,20,Liberty_Kid-20-shot_1
14385,1,20,Liberty_Kid-20-shot_1
14386,1,20,Liberty_Kid-20-shot_1
14387,1,20,Liberty_Kid-20-shot_1
14388,1,20,Liberty_Kid-20-shot_1
14389,1,20,Liberty_Kid-20-shot_1
14390,1,20,Liberty_Kid-20-shot_1
14391,1,20,Liberty_Kid-20-shot_1
14392,1,20,Liberty_Kid-20-shot_1
14393,1,20,Liberty_Kid-20-shot_1
14394,1,20,Liberty_Kid-20-shot_1
14395,1,20,Liberty_Kid-20-shot_1
14396,1,20,Liberty_Kid-20-shot_1
14397,1,20,Liberty_Kid-20-shot_1
14398,1,20,Liberty_Kid-20-shot_1
14399,1,20,Liberty_Kid-20-shot_1
14400,1,20,Liberty_Kid-20-shot_1
14401,1,20,Liberty_Kid-20-shot_1
14402,1,20,Liberty_Kid-20-shot_1
14403,1,20,Liberty_Kid-20-shot_1
14404,1,20,Liberty_Kid-20-shot_1
14405,1,20,Liberty_Kid-20-shot_1
14406,1,20,Liberty_Kid-20-shot_1
14407,1,20,Liberty_Kid-20-shot_1
14408,1,20,Liberty_Kid-20-shot_1
14409,1,20,Liberty_Kid-20-shot_1
14410,1,20,Liberty_Kid-20-shot_1
14411,1,20,Liberty_Kid-20-shot_1
14412,1,20,Liberty_Kid-20-shot_1
14413,1,20,Liberty_Kid-20-shot_1
14414,1,20,Liberty_Kid-20-shot_1
14415,1,20,Liberty_Kid-20-shot_1
14416,1,20,Liberty_Kid-20-shot_1
14417,1,20,Liberty_Kid-20-shot_1
14418,1,20,Liberty_Kid-20-shot_1
14419,2,20,Liberty_Kid-20-shot_2
14420,2,20,Liberty_Kid-20-shot_2
14421,2,20,Liberty_Kid-20-shot_2
14422,2,20,Liberty_Kid-20-shot_2
14423,2,20,Liberty_Kid-20-shot_2
14424,2,20,Liberty_Kid-20-shot_2
14425,2,20,Liberty_Kid-20-shot_2
14426,2,20,Liberty_Kid-20-shot_2
14427,2,20,Liberty_Kid-20-shot_2
14428,2,20,Liberty_Kid-20-shot_2
14429,2,20,Liberty_Kid-20-shot_2
14430,2,20,Liberty_Kid-20-shot_2
14431,2,20,Liberty_Kid-20-shot_2
14432,2,20,Liberty_Kid-20-shot_2
14433,2,20,Liberty_Kid-20-shot_2
14434,2,20,Liberty_Kid-20-shot_2
14435,2,20,Liberty_Kid-20-shot_2
14436,2,20,Liberty_Kid-20-shot_2
14437,2,20,Liberty_Kid-20-shot_2
14438,2,20,Liberty_Kid-20-shot_2
14439,2,20,Liberty_Kid-20-shot_2
14440,2,20,Liberty_Kid-20-shot_2
14441,2,20,Liberty_Kid-20-shot_2
14442,2,20,Liberty_Kid-20-shot_2
14443,2,20,Liberty_Kid-20-shot_2
14444,2,20,Liberty_Kid-20-shot_2
14445,2,20,Liberty_Kid-20-shot_2
14446,2,20,Liberty_Kid-20-shot_2
14447,2,20,Liberty_Kid-20-shot_2
14448,2,20,Liberty_Kid-20-shot_2
14449,2,20,Liberty_Kid-20-shot_2
14450,2,20,Liberty_Kid-20-shot_2
14451,2,20,Liberty_Kid-20-shot_2
14452,2,20,Liberty_Kid-20-shot_2
14453,2,20,Liberty_Kid-20-shot_2
14454,2,20,Liberty_Kid-20-shot_2
14455,2,20,Liberty_Kid-20-shot_2
14456,2,20,Liberty_Kid-20-shot_2
14457,2,20,Liberty_Kid-20-shot_2
14458,2,20,Liberty_Kid-20-shot_2
14459,2,20,Liberty_Kid-20-shot_2
14460,2,20,Liberty_Kid-20-shot_2
14461,2,20,Liberty_Kid-20-shot_2
14462,2,20,Liberty_Kid-20-shot_2
14463,3,20,Liberty_Kid-20-shot_3
14464,3,20,Liberty_Kid-20-shot_3
14465,3,20,Liberty_Kid-20-shot_3
14466,3,20,Liberty_Kid-20-shot_3
14467,3,20,Liberty_Kid-20-shot_3
14468,3,20,Liberty_Kid-20-shot_3
14469,3,20,Liberty_Kid-20-shot_3
14470,3,20,Liberty_Kid-20-shot_3
14471,3,20,Liberty_Kid-20-shot_3
14472,3,20,Liberty_Kid-20-shot_3
14473,3,20,Liberty_Kid-20-shot_3
14474,3,20,Liberty_Kid-20-shot_3
14475,3,20,Liberty_Kid-20-shot_3
14476,3,20,Liberty_Kid-20-shot_3
14477,3,20,Liberty_Kid-20-shot_3
14478,3,20,Liberty_Kid-20-shot_3
14479,4,20,Liberty_Kid-20-shot_4
14480,4,20,Liberty_Kid-20-shot_4
14481,4,20,Liberty_Kid-20-shot_4
14482,4,20,Liberty_Kid-20-shot_4
14483,4,20,Liberty_Kid-20-shot_4
14484,4,20,Liberty_Kid-20-shot_4
14485,4,20,Liberty_Kid-20-shot_4
14486,4,20,Liberty_Kid-20-shot_4
14487,4,20,Liberty_Kid-20-shot_4
14488,4,20,Liberty_Kid-20-shot_4
14489,4,20,Liberty_Kid-20-shot_4
14490,4,20,Liberty_Kid-20-shot_4
14491,4,20,Liberty_Kid-20-shot_4
14492,4,20,Liberty_Kid-20-shot_4
14493,4,20,Liberty_Kid-20-shot_4
14494,4,20,Liberty_Kid-20-shot_4
14495,4,20,Liberty_Kid-20-shot_4
14496,4,20,Liberty_Kid-20-shot_4
14497,4,20,Liberty_Kid-20-shot_4
14498,4,20,Liberty_Kid-20-shot_4
14499,4,20,Liberty_Kid-20-shot_4
14500,4,20,Liberty_Kid-20-shot_4
14501,4,20,Liberty_Kid-20-shot_4
14502,4,20,Liberty_Kid-20-shot_4
14503,4,20,Liberty_Kid-20-shot_4
14504,4,20,Liberty_Kid-20-shot_4
14505,4,20,Liberty_Kid-20-shot_4
14506,4,20,Liberty_Kid-20-shot_4
14507,4,20,Liberty_Kid-20-shot_4
14508,4,20,Liberty_Kid-20-shot_4
14509,4,20,Liberty_Kid-20-shot_4
14510,4,20,Liberty_Kid-20-shot_4
14511,4,20,Liberty_Kid-20-shot_4
14512,4,20,Liberty_Kid-20-shot_4
14513,5,20,Liberty_Kid-20-shot_5
14514,5,20,Liberty_Kid-20-shot_5
14515,5,20,Liberty_Kid-20-shot_5
14516,5,20,Liberty_Kid-20-shot_5
14517,5,20,Liberty_Kid-20-shot_5
14518,5,20,Liberty_Kid-20-shot_5
14519,5,20,Liberty_Kid-20-shot_5
14520,5,20,Liberty_Kid-20-shot_5
14521,5,20,Liberty_Kid-20-shot_5
14522,5,20,Liberty_Kid-20-shot_5
14523,5,20,Liberty_Kid-20-shot_5
14524,5,20,Liberty_Kid-20-shot_5
14525,5,20,Liberty_Kid-20-shot_5
14526,5,20,Liberty_Kid-20-shot_5
14527,5,20,Liberty_Kid-20-shot_5
14528,5,20,Liberty_Kid-20-shot_5
14529,5,20,Liberty_Kid-20-shot_5
14530,5,20,Liberty_Kid-20-shot_5
14531,5,20,Liberty_Kid-20-shot_5
14532,5,20,Liberty_Kid-20-shot_5
14533,5,20,Liberty_Kid-20-shot_5
14534,5,20,Liberty_Kid-20-shot_5
14535,5,20,Liberty_Kid-20-shot_5
14536,5,20,Liberty_Kid-20-shot_5
14537,5,20,Liberty_Kid-20-shot_5
14538,5,20,Liberty_Kid-20-shot_5
14539,5,20,Liberty_Kid-20-shot_5
14540,5,20,Liberty_Kid-20-shot_5
14541,5,20,Liberty_Kid-20-shot_5
14542,5,20,Liberty_Kid-20-shot_5
14543,5,20,Liberty_Kid-20-shot_5
14544,5,20,Liberty_Kid-20-shot_5
14545,5,20,Liberty_Kid-20-shot_5
14546,5,20,Liberty_Kid-20-shot_5
14547,5,20,Liberty_Kid-20-shot_5
14548,5,20,Liberty_Kid-20-shot_5
14549,5,20,Liberty_Kid-20-shot_5
14550,5,20,Liberty_Kid-20-shot_5
14551,5,20,Liberty_Kid-20-shot_5
14552,5,20,Liberty_Kid-20-shot_5
14553,5,20,Liberty_Kid-20-shot_5
14554,5,20,Liberty_Kid-20-shot_5
14555,5,20,Liberty_Kid-20-shot_5
14556,5,20,Liberty_Kid-20-shot_5
14557,5,20,Liberty_Kid-20-shot_5
14558,5,20,Liberty_Kid-20-shot_5
14559,5,20,Liberty_Kid-20-shot_5
14560,5,20,Liberty_Kid-20-shot_5
14561,6,20,Liberty_Kid-20-shot_6
14562,6,20,Liberty_Kid-20-shot_6
14563,6,20,Liberty_Kid-20-shot_6
14564,6,20,Liberty_Kid-20-shot_6
14565,6,20,Liberty_Kid-20-shot_6
14566,6,20,Liberty_Kid-20-shot_6
14567,6,20,Liberty_Kid-20-shot_6
14568,6,20,Liberty_Kid-20-shot_6
14569,6,20,Liberty_Kid-20-shot_6
14570,6,20,Liberty_Kid-20-shot_6
14571,6,20,Liberty_Kid-20-shot_6
14572,6,20,Liberty_Kid-20-shot_6
14573,6,20,Liberty_Kid-20-shot_6
14574,6,20,Liberty_Kid-20-shot_6
14575,6,20,Liberty_Kid-20-shot_6
14576,6,20,Liberty_Kid-20-shot_6
14577,6,20,Liberty_Kid-20-shot_6
14578,6,20,Liberty_Kid-20-shot_6
14579,6,20,Liberty_Kid-20-shot_6
14580,6,20,Liberty_Kid-20-shot_6
14581,6,20,Liberty_Kid-20-shot_6
14582,7,20,Liberty_Kid-20-shot_7
14583,7,20,Liberty_Kid-20-shot_7
14584,7,20,Liberty_Kid-20-shot_7
14585,7,20,Liberty_Kid-20-shot_7
14586,7,20,Liberty_Kid-20-shot_7
14587,7,20,Liberty_Kid-20-shot_7
14588,7,20,Liberty_Kid-20-shot_7
14589,7,20,Liberty_Kid-20-shot_7
14590,7,20,Liberty_Kid-20-shot_7
14591,7,20,Liberty_Kid-20-shot_7
14592,7,20,Liberty_Kid-20-shot_7
14593,7,20,Liberty_Kid-20-shot_7
14594,7,20,Liberty_Kid-20-shot_7
14595,7,20,Liberty_Kid-20-shot_7
14596,7,20,Liberty_Kid-20-shot_7
14597,7,20,Liberty_Kid-20-shot_7
14598,7,20,Liberty_Kid-20-shot_7
14599,7,20,Liberty_Kid-20-shot_7
14600,7,20,Liberty_Kid-20-shot_7
14601,7,20,Liberty_Kid-20-shot_7
14602,7,20,Liberty_Kid-20-shot_7
14603,7,20,Liberty_Kid-20-shot_7
14604,7,20,Liberty_Kid-20-shot_7
14605,7,20,Liberty_Kid-20-shot_7
14606,7,20,Liberty_Kid-20-shot_7
14607,7,20,Liberty_Kid-20-shot_7
14608,7,20,Liberty_Kid-20-shot_7
14609,7,20,Liberty_Kid-20-shot_7
14610,7,20,Liberty_Kid-20-shot_7
14611,7,20,Liberty_Kid-20-shot_7
14612,7,20,Liberty_Kid-20-shot_7
14613,7,20,Liberty_Kid-20-shot_7
14614,7,20,Liberty_Kid-20-shot_7
14615,7,20,Liberty_Kid-20-shot_7
14616,7,20,Liberty_Kid-20-shot_7
14617,7,20,Liberty_Kid-20-shot_7
14618,0,21,Liberty_Kid-21-shot_0
14619,0,21,Liberty_Kid-21-shot_0
14620,0,21,Liberty_Kid-21-shot_0
14621,0,21,Liberty_Kid-21-shot_0
14622,0,21,Liberty_Kid-21-shot_0
14623,0,21,Liberty_Kid-21-shot_0
14624,0,21,Liberty_Kid-21-shot_0
14625,0,21,Liberty_Kid-21-shot_0
14626,0,21,Liberty_Kid-21-shot_0
14627,0,21,Liberty_Kid-21-shot_0
14628,0,21,Liberty_Kid-21-shot_0
14629,0,21,Liberty_Kid-21-shot_0
14630,0,21,Liberty_Kid-21-shot_0
14631,0,21,Liberty_Kid-21-shot_0
14632,0,21,Liberty_Kid-21-shot_0
14633,0,21,Liberty_Kid-21-shot_0
14634,0,21,Liberty_Kid-21-shot_0
14635,0,21,Liberty_Kid-21-shot_0
14636,0,21,Liberty_Kid-21-shot_0
14637,0,21,Liberty_Kid-21-shot_0
14638,0,21,Liberty_Kid-21-shot_0
14639,0,21,Liberty_Kid-21-shot_0
14640,0,21,Liberty_Kid-21-shot_0
14641,0,21,Liberty_Kid-21-shot_0
14642,0,21,Liberty_Kid-21-shot_0
14643,0,21,Liberty_Kid-21-shot_0
14644,0,21,Liberty_Kid-21-shot_0
14645,0,21,Liberty_Kid-21-shot_0
14646,0,21,Liberty_Kid-21-shot_0
14647,0,21,Liberty_Kid-21-shot_0
14648,0,21,Liberty_Kid-21-shot_0
14649,0,21,Liberty_Kid-21-shot_0
14650,0,21,Liberty_Kid-21-shot_0
14651,0,21,Liberty_Kid-21-shot_0
14652,0,21,Liberty_Kid-21-shot_0
14653,0,21,Liberty_Kid-21-shot_0
14654,0,21,Liberty_Kid-21-shot_0
14655,0,21,Liberty_Kid-21-shot_0
14656,0,21,Liberty_Kid-21-shot_0
14657,0,21,Liberty_Kid-21-shot_0
14658,0,21,Liberty_Kid-21-shot_0
14659,0,21,Liberty_Kid-21-shot_0
14660,0,21,Liberty_Kid-21-shot_0
14661,0,21,Liberty_Kid-21-shot_0
14662,0,21,Liberty_Kid-21-shot_0
14663,0,21,Liberty_Kid-21-shot_0
14664,0,21,Liberty_Kid-21-shot_0
14665,0,21,Liberty_Kid-21-shot_0
14666,0,21,Liberty_Kid-21-shot_0
14667,0,21,Liberty_Kid-21-shot_0
14668,0,21,Liberty_Kid-21-shot_0
14669,0,21,Liberty_Kid-21-shot_0
14670,0,21,Liberty_Kid-21-shot_0
14671,0,21,Liberty_Kid-21-shot_0
14672,0,21,Liberty_Kid-21-shot_0
14673,0,21,Liberty_Kid-21-shot_0
14674,0,21,Liberty_Kid-21-shot_0
14675,0,21,Liberty_Kid-21-shot_0
14676,0,21,Liberty_Kid-21-shot_0
14677,0,21,Liberty_Kid-21-shot_0
14678,0,21,Liberty_Kid-21-shot_0
14679,0,21,Liberty_Kid-21-shot_0
14680,0,21,Liberty_Kid-21-shot_0
14681,0,21,Liberty_Kid-21-shot_0
14682,0,21,Liberty_Kid-21-shot_0
14683,0,21,Liberty_Kid-21-shot_0
14684,0,21,Liberty_Kid-21-shot_0
14685,0,21,Liberty_Kid-21-shot_0
14686,0,21,Liberty_Kid-21-shot_0
14687,0,21,Liberty_Kid-21-shot_0
14688,0,21,Liberty_Kid-21-shot_0
14689,0,21,Liberty_Kid-21-shot_0
14690,0,21,Liberty_Kid-21-shot_0
14691,0,21,Liberty_Kid-21-shot_0
14692,0,21,Liberty_Kid-21-shot_0
14693,0,21,Liberty_Kid-21-shot_0
14694,0,21,Liberty_Kid-21-shot_0
14695,0,21,Liberty_Kid-21-shot_0
14696,0,21,Liberty_Kid-21-shot_0
14697,0,21,Liberty_Kid-21-shot_0
14698,0,21,Liberty_Kid-21-shot_0
14699,0,21,Liberty_Kid-21-shot_0
14700,0,21,Liberty_Kid-21-shot_0
14701,0,21,Liberty_Kid-21-shot_0
14702,0,21,Liberty_Kid-21-shot_0
14703,0,21,Liberty_Kid-21-shot_0
14704,0,21,Liberty_Kid-21-shot_0
14705,0,21,Liberty_Kid-21-shot_0
14706,0,21,Liberty_Kid-21-shot_0
14707,0,21,Liberty_Kid-21-shot_0
14708,0,21,Liberty_Kid-21-shot_0
14709,0,21,Liberty_Kid-21-shot_0
14710,0,21,Liberty_Kid-21-shot_0
14711,0,21,Liberty_Kid-21-shot_0
14712,0,21,Liberty_Kid-21-shot_0
14713,0,21,Liberty_Kid-21-shot_0
14714,0,21,Liberty_Kid-21-shot_0
14715,0,21,Liberty_Kid-21-shot_0
14716,0,21,Liberty_Kid-21-shot_0
14717,0,21,Liberty_Kid-21-shot_0
14718,0,21,Liberty_Kid-21-shot_0
